vraie_espece,couv_std,n_obs,groupe,couv_pas,diff
44041,1.0,3,Rare,1.0,0.0
44044,1.0,1,Rare,1.0,0.0
44051,1.0,10,Rare,1.0,0.0
44058,1.0,1,Rare,1.0,0.0
44063,1.0,2,Rare,1.0,0.0
44066,0.875,8,Rare,0.875,0.0
44068,0.875,8,Rare,0.875,0.0
44081,1.0,8,Rare,1.0,0.0
44190,1.0,5,Rare,1.0,0.0
44206,1.0,2,Rare,1.0,0.0
44250,1.0,2,Rare,1.0,0.0
44251,1.0,1,Rare,1.0,0.0
44260,1.0,4,Rare,1.0,0.0
44329,1.0,3,Rare,1.0,0.0
44334,1.0,11,Rare,1.0,0.0
44357,0.0,1,Rare,0.0,0.0
44377,1.0,32,Commun,1.0,0.0
44424,0.375,8,Rare,0.375,0.0
44431,1.0,24,Commun,1.0,0.0
44434,1.0,2,Rare,1.0,0.0
44436,0.8888888888888888,36,Commun,0.8888888888888888,0.0
44439,1.0,10,Rare,1.0,0.0
44457,1.0,3,Rare,1.0,0.0
44532,0.625,16,Commun,0.625,0.0
44567,1.0,1,Rare,1.0,0.0
44591,1.0,4,Rare,1.0,0.0
44592,1.0,5,Rare,1.0,0.0
44599,1.0,2,Rare,1.0,0.0
44602,1.0,1,Rare,1.0,0.0
44606,1.0,1,Rare,1.0,0.0
44612,1.0,11,Commun,1.0,0.0
44636,0.4523809523809524,42,Commun,0.4523809523809524,0.0
44641,1.0,1,Rare,1.0,0.0
44644,1.0,3,Rare,1.0,0.0
44648,1.0,3,Rare,1.0,0.0
44680,1.0,1,Rare,1.0,0.0
44688,1.0,1,Rare,1.0,0.0
44716,1.0,2,Rare,1.0,0.0
44721,1.0,1,Rare,1.0,0.0
44723,1.0,1,Rare,1.0,0.0
44734,1.0,1,Rare,1.0,0.0
44738,1.0,2,Rare,1.0,0.0
44752,1.0,7,Rare,1.0,0.0
44774,1.0,1,Rare,1.0,0.0
44861,0.6666666666666666,3,Rare,0.6666666666666666,0.0
44893,1.0,6,Rare,1.0,0.0
44901,1.0,1,Rare,1.0,0.0
44904,1.0,11,Rare,1.0,0.0
44905,1.0,1,Rare,1.0,0.0
44908,1.0,7,Rare,1.0,0.0
44928,1.0,1,Rare,1.0,0.0
44944,0.6666666666666666,6,Commun,0.6666666666666666,0.0
44946,1.0,1,Rare,1.0,0.0
44948,1.0,1,Rare,1.0,0.0
44962,1.0,12,Commun,1.0,0.0
44963,1.0,1,Rare,1.0,0.0
44964,1.0,4,Rare,1.0,0.0
44981,1.0,1,Rare,1.0,0.0
44982,0.6666666666666666,3,Rare,0.6666666666666666,0.0
44988,0.16666666666666666,6,Rare,0.16666666666666666,0.0
45010,0.6153846153846154,13,Commun,0.6153846153846154,0.0
45060,1.0,3,Rare,1.0,0.0
45066,1.0,1,Rare,1.0,0.0
45067,1.0,3,Rare,1.0,0.0
45069,1.0,1,Rare,1.0,0.0
45172,1.0,4,Rare,1.0,0.0
45303,1.0,5,Commun,1.0,0.0
45406,1.0,1,Rare,1.0,0.0
45536,1.0,2,Rare,1.0,0.0
45676,1.0,1,Rare,1.0,0.0
45689,1.0,2,Rare,1.0,0.0
45715,1.0,2,Rare,1.0,0.0
45769,1.0,8,Rare,1.0,0.0
45802,0.8,5,Rare,0.8,0.0
45806,1.0,1,Rare,1.0,0.0
45810,1.0,3,Rare,1.0,0.0
45846,1.0,4,Rare,1.0,0.0
45883,1.0,1,Rare,1.0,0.0
45885,1.0,35,Commun,1.0,0.0
45934,1.0,1,Rare,1.0,0.0
45983,1.0,1,Rare,1.0,0.0
45984,1.0,1,Rare,1.0,0.0
45986,1.0,4,Rare,1.0,0.0
45990,1.0,1,Rare,1.0,0.0
45993,1.0,2,Rare,1.0,0.0
45996,1.0,3,Rare,1.0,0.0
46008,1.0,16,Rare,0.9375,-0.0625
46013,1.0,4,Rare,1.0,0.0
46020,1.0,1,Rare,1.0,0.0
46026,1.0,1,Rare,1.0,0.0
46028,1.0,2,Rare,1.0,0.0
46065,1.0,2,Rare,1.0,0.0
46075,1.0,3,Rare,1.0,0.0
46076,1.0,3,Rare,1.0,0.0
46077,1.0,2,Rare,1.0,0.0
46086,1.0,2,Rare,1.0,0.0
46221,1.0,13,Rare,1.0,0.0
46223,1.0,1,Rare,1.0,0.0
46259,1.0,3,Rare,1.0,0.0
46304,1.0,2,Rare,1.0,0.0
46330,1.0,4,Rare,1.0,0.0
46403,1.0,1,Rare,1.0,0.0
46417,1.0,3,Rare,1.0,0.0
46446,1.0,12,Rare,0.9166666666666666,-0.08333333333333337
46466,1.0,1,Rare,1.0,0.0
46469,1.0,3,Rare,1.0,0.0
46470,1.0,1,Rare,1.0,0.0
46562,1.0,3,Rare,1.0,0.0
46563,1.0,6,Rare,1.0,0.0
46564,1.0,1,Rare,1.0,0.0
46572,1.0,1,Rare,1.0,0.0
46576,1.0,4,Rare,1.0,0.0
46577,1.0,2,Rare,1.0,0.0
46583,1.0,1,Rare,1.0,0.0
46589,1.0,2,Rare,1.0,0.0
46597,1.0,4,Rare,1.0,0.0
46602,1.0,3,Rare,1.0,0.0
46612,1.0,4,Rare,1.0,0.0
46659,1.0,22,Commun,1.0,0.0
46663,1.0,2,Rare,1.0,0.0
46669,1.0,2,Rare,1.0,0.0
46672,1.0,5,Rare,1.0,0.0
46673,1.0,5,Rare,1.0,0.0
46675,1.0,1,Rare,1.0,0.0
46757,1.0,3,Rare,1.0,0.0
46781,1.0,1,Rare,1.0,0.0
46788,1.0,2,Rare,1.0,0.0
46789,1.0,1,Rare,1.0,0.0
46800,1.0,1,Rare,1.0,0.0
46844,1.0,1,Rare,1.0,0.0
46860,1.0,6,Commun,1.0,0.0
46868,1.0,3,Rare,1.0,0.0
46870,1.0,1,Rare,1.0,0.0
46871,1.0,1,Rare,1.0,0.0
46879,1.0,2,Rare,1.0,0.0
46884,1.0,11,Commun,1.0,0.0
46889,1.0,4,Rare,1.0,0.0
46898,1.0,6,Rare,1.0,0.0
46919,1.0,2,Rare,1.0,0.0
46954,1.0,2,Rare,1.0,0.0
46962,1.0,3,Rare,1.0,0.0
46967,1.0,5,Rare,1.0,0.0
46969,1.0,2,Rare,1.0,0.0
46970,1.0,2,Rare,1.0,0.0
46987,1.0,1,Rare,1.0,0.0
47015,1.0,2,Rare,1.0,0.0
47076,0.0,1,Rare,0.0,0.0
47107,1.0,1,Rare,1.0,0.0
47141,1.0,1,Rare,1.0,0.0
47155,0.5,2,Rare,0.5,0.0
47173,1.0,3,Rare,1.0,0.0
47178,1.0,1,Rare,1.0,0.0
47186,0.9230769230769231,13,Commun,0.9230769230769231,0.0
47201,0.5675675675675675,37,Commun,0.5675675675675675,0.0
47206,1.0,2,Rare,1.0,0.0
47235,1.0,4,Rare,1.0,0.0
47236,1.0,1,Rare,1.0,0.0
47270,1.0,12,Commun,1.0,0.0
47275,1.0,22,Commun,1.0,0.0
47278,1.0,5,Rare,1.0,0.0
47282,1.0,1,Rare,1.0,0.0
47300,0.875,8,Rare,0.875,0.0
47302,0.75,4,Rare,0.75,0.0
47315,1.0,3,Rare,0.6666666666666666,-0.33333333333333337
47357,1.0,4,Rare,1.0,0.0
47376,1.0,1,Rare,1.0,0.0
47400,1.0,10,Rare,1.0,0.0
47401,1.0,17,Commun,1.0,0.0
47515,1.0,6,Rare,1.0,0.0
47543,1.0,3,Rare,1.0,0.0
47577,1.0,5,Rare,1.0,0.0
47584,1.0,1,Rare,1.0,0.0
47594,1.0,2,Rare,1.0,0.0
47598,1.0,1,Rare,1.0,0.0
47614,1.0,2,Rare,1.0,0.0
47617,1.0,1,Rare,1.0,0.0
47623,1.0,1,Rare,1.0,0.0
47627,1.0,1,Rare,1.0,0.0
47629,1.0,1,Rare,1.0,0.0
47630,1.0,1,Rare,1.0,0.0
47634,1.0,4,Rare,1.0,0.0
47638,1.0,2,Rare,1.0,0.0
47640,1.0,1,Rare,1.0,0.0
47644,0.0,2,Rare,0.0,0.0
47649,1.0,3,Rare,1.0,0.0
47658,0.9,10,Rare,0.9,0.0
47659,1.0,1,Rare,1.0,0.0
47663,1.0,4,Rare,1.0,0.0
47664,1.0,8,Rare,1.0,0.0
47666,1.0,1,Rare,1.0,0.0
47670,1.0,2,Rare,1.0,0.0
47678,1.0,4,Rare,1.0,0.0
47698,1.0,1,Rare,1.0,0.0
47720,1.0,3,Rare,0.6666666666666666,-0.33333333333333337
47724,1.0,5,Rare,1.0,0.0
47726,0.8333333333333334,6,Rare,0.8333333333333334,0.0
47733,1.0,2,Rare,1.0,0.0
47735,1.0,1,Rare,1.0,0.0
47778,1.0,6,Rare,1.0,0.0
47780,0.0,1,Rare,0.0,0.0
47846,1.0,5,Rare,1.0,0.0
47850,1.0,1,Rare,1.0,0.0
47965,1.0,3,Rare,1.0,0.0
47971,1.0,1,Rare,1.0,0.0
48016,1.0,7,Rare,1.0,0.0
48024,1.0,2,Rare,1.0,0.0
48026,1.0,1,Rare,1.0,0.0
48033,1.0,1,Rare,1.0,0.0
48037,1.0,2,Rare,1.0,0.0
48058,1.0,1,Rare,1.0,0.0
48061,1.0,1,Rare,1.0,0.0
48062,0.0,1,Rare,0.0,0.0
48137,1.0,4,Rare,1.0,0.0
48141,1.0,1,Rare,1.0,0.0
48150,0.5,2,Rare,0.5,0.0
48158,1.0,1,Rare,1.0,0.0
48161,1.0,1,Rare,1.0,0.0
48165,1.0,2,Rare,1.0,0.0
48168,1.0,2,Rare,1.0,0.0
48172,1.0,1,Rare,1.0,0.0
48189,1.0,4,Rare,1.0,0.0
48205,1.0,1,Rare,1.0,0.0
48212,1.0,2,Rare,1.0,0.0
48230,1.0,1,Rare,1.0,0.0
48345,1.0,2,Rare,1.0,0.0
48352,1.0,5,Commun,1.0,0.0
48355,1.0,4,Rare,1.0,0.0
48359,1.0,3,Rare,1.0,0.0
48362,1.0,1,Rare,1.0,0.0
48370,1.0,1,Rare,1.0,0.0
48386,1.0,9,Rare,1.0,0.0
48408,1.0,3,Rare,1.0,0.0
48424,1.0,1,Rare,1.0,0.0
48461,1.0,4,Rare,1.0,0.0
48476,1.0,1,Rare,1.0,0.0
48570,1.0,1,Rare,1.0,0.0
48645,1.0,4,Rare,1.0,0.0
48668,1.0,9,Rare,1.0,0.0
48674,1.0,5,Rare,1.0,0.0
48689,1.0,1,Rare,1.0,0.0
48712,1.0,1,Rare,1.0,0.0
48736,0.75,4,Rare,0.75,0.0
48751,1.0,1,Rare,1.0,0.0
48766,1.0,12,Rare,1.0,0.0
48806,1.0,2,Rare,1.0,0.0
48826,1.0,2,Rare,1.0,0.0
48837,0.0,1,Rare,0.0,0.0
48851,1.0,1,Rare,1.0,0.0
48874,1.0,12,Commun,1.0,0.0
48988,1.0,1,Rare,1.0,0.0
48991,1.0,8,Commun,1.0,0.0
48998,1.0,11,Commun,1.0,0.0
49060,1.0,2,Rare,1.0,0.0
49066,1.0,1,Rare,1.0,0.0
49112,1.0,2,Rare,1.0,0.0
49149,1.0,2,Rare,1.0,0.0
49160,1.0,1,Rare,1.0,0.0
49166,1.0,2,Rare,1.0,0.0
49178,1.0,9,Rare,1.0,0.0
49220,1.0,1,Rare,1.0,0.0
49306,1.0,1,Rare,1.0,0.0
49307,1.0,1,Rare,1.0,0.0
49330,1.0,1,Rare,1.0,0.0
49373,1.0,1,Rare,1.0,0.0
49374,1.0,14,Rare,1.0,0.0
49388,0.0,1,Rare,0.0,0.0
49389,1.0,1,Rare,1.0,0.0
49410,1.0,2,Rare,1.0,0.0
49413,1.0,1,Rare,1.0,0.0
49417,1.0,1,Rare,1.0,0.0
49424,0.9583333333333334,24,Commun,0.9583333333333334,0.0
49435,0.625,8,Commun,0.625,0.0
49442,1.0,1,Rare,1.0,0.0
49454,1.0,3,Rare,0.6666666666666666,-0.33333333333333337
49460,1.0,18,Commun,1.0,0.0
49478,1.0,2,Rare,1.0,0.0
49480,0.75,4,Rare,0.75,0.0
49492,1.0,1,Rare,1.0,0.0
49506,1.0,1,Rare,1.0,0.0
49512,1.0,1,Rare,1.0,0.0
49515,1.0,2,Rare,1.0,0.0
49521,1.0,1,Rare,1.0,0.0
49531,1.0,1,Rare,1.0,0.0
49545,1.0,13,Commun,1.0,0.0
49554,1.0,2,Rare,1.0,0.0
49565,0.9333333333333333,15,Commun,0.9333333333333333,0.0
49588,1.0,4,Rare,1.0,0.0
49664,1.0,1,Rare,1.0,0.0
49666,0.8,5,Rare,0.8,0.0
49670,1.0,4,Rare,1.0,0.0
49673,1.0,1,Rare,1.0,0.0
49718,1.0,2,Rare,1.0,0.0
49779,1.0,16,Commun,1.0,0.0
49827,1.0,5,Rare,1.0,0.0
49854,1.0,2,Rare,1.0,0.0
49988,1.0,1,Rare,1.0,0.0
50140,1.0,14,Rare,1.0,0.0
50332,1.0,1,Rare,1.0,0.0
50385,0.0,3,Rare,0.0,0.0
50463,1.0,10,Rare,1.0,0.0
50567,1.0,1,Rare,1.0,0.0
50765,1.0,5,Rare,1.0,0.0
50807,1.0,1,Rare,1.0,0.0
50833,1.0,9,Rare,1.0,0.0
50862,0.8,5,Rare,0.8,0.0
50888,1.0,1,Rare,1.0,0.0
50899,1.0,8,Rare,1.0,0.0
50910,0.0,1,Rare,0.0,0.0
50911,1.0,9,Rare,1.0,0.0
50928,1.0,1,Rare,1.0,0.0
50931,0.8888888888888888,9,Rare,0.8888888888888888,0.0
50941,1.0,4,Rare,1.0,0.0
50972,1.0,2,Rare,1.0,0.0
50977,1.0,17,Commun,1.0,0.0
51025,1.0,4,Rare,1.0,0.0
51026,1.0,5,Rare,1.0,0.0
51084,1.0,1,Rare,1.0,0.0
51085,1.0,1,Rare,1.0,0.0
51096,1.0,7,Commun,1.0,0.0
51120,1.0,1,Rare,1.0,0.0
51148,1.0,1,Rare,1.0,0.0
51178,0.5,2,Rare,0.5,0.0
51298,1.0,1,Rare,1.0,0.0
51301,1.0,1,Rare,1.0,0.0
51317,1.0,1,Rare,1.0,0.0
51339,1.0,1,Rare,1.0,0.0
51355,1.0,16,Rare,1.0,0.0
51399,1.0,2,Rare,1.0,0.0
51443,1.0,1,Rare,1.0,0.0
51447,1.0,1,Rare,1.0,0.0
51456,1.0,1,Rare,1.0,0.0
51481,1.0,2,Rare,1.0,0.0
51485,1.0,14,Rare,1.0,0.0
51493,1.0,9,Rare,1.0,0.0
51516,1.0,5,Rare,1.0,0.0
51552,1.0,1,Rare,1.0,0.0
51629,1.0,1,Rare,1.0,0.0
51634,1.0,8,Rare,1.0,0.0
51637,1.0,1,Rare,1.0,0.0
51793,1.0,4,Commun,1.0,0.0
51950,1.0,5,Rare,1.0,0.0
51992,1.0,1,Rare,1.0,0.0
52181,1.0,1,Rare,1.0,0.0
52210,1.0,1,Rare,1.0,0.0
52220,1.0,3,Rare,1.0,0.0
52224,1.0,6,Rare,1.0,0.0
52231,0.6666666666666666,3,Rare,0.6666666666666666,0.0
52311,1.0,3,Rare,1.0,0.0
52352,1.0,7,Rare,1.0,0.0
52357,1.0,2,Rare,1.0,0.0
52373,1.0,2,Rare,1.0,0.0
52375,1.0,2,Rare,1.0,0.0
52389,1.0,2,Rare,1.0,0.0
52402,0.96,25,Commun,1.0,0.040000000000000036
52405,1.0,4,Rare,1.0,0.0
52515,1.0,20,Commun,1.0,0.0
52777,1.0,1,Rare,1.0,0.0
52843,1.0,4,Rare,1.0,0.0
52847,1.0,1,Rare,1.0,0.0
52848,1.0,2,Rare,1.0,0.0
52872,1.0,3,Rare,1.0,0.0
52878,0.8,5,Rare,0.8,0.0
52882,1.0,14,Commun,1.0,0.0
52967,1.0,2,Rare,1.0,0.0
52976,0.75,4,Rare,0.75,0.0
52978,1.0,1,Rare,1.0,0.0
52998,1.0,1,Rare,1.0,0.0
52999,1.0,1,Rare,1.0,0.0
53019,1.0,1,Rare,1.0,0.0
53021,0.6363636363636364,11,Commun,0.7272727272727273,0.09090909090909094
53068,1.0,3,Rare,1.0,0.0
53070,1.0,24,Commun,1.0,0.0
53085,1.0,1,Rare,1.0,0.0
53116,1.0,1,Rare,1.0,0.0
53117,1.0,2,Rare,1.0,0.0
53156,1.0,1,Rare,1.0,0.0
53328,1.0,1,Rare,1.0,0.0
53373,1.0,2,Rare,1.0,0.0
53384,0.8333333333333334,6,Rare,0.8333333333333334,0.0
53396,1.0,3,Rare,1.0,0.0
53413,1.0,1,Rare,1.0,0.0
53415,1.0,5,Rare,0.8,-0.19999999999999996
53421,1.0,3,Rare,1.0,0.0
53423,1.0,5,Rare,1.0,0.0
53433,1.0,4,Rare,1.0,0.0
53452,1.0,1,Rare,1.0,0.0
53454,1.0,7,Rare,1.0,0.0
53463,1.0,1,Rare,1.0,0.0
53472,1.0,2,Rare,1.0,0.0
53507,1.0,3,Rare,1.0,0.0
53590,1.0,1,Rare,1.0,0.0
53641,1.0,1,Rare,1.0,0.0
53697,1.0,1,Rare,1.0,0.0
53738,1.0,3,Rare,1.0,0.0
53740,1.0,1,Rare,1.0,0.0
53744,1.0,1,Rare,1.0,0.0
53752,0.5,2,Rare,0.5,0.0
53768,1.0,2,Rare,1.0,0.0
53774,1.0,2,Rare,1.0,0.0
53830,1.0,1,Rare,1.0,0.0
53839,1.0,4,Rare,1.0,0.0
53841,1.0,2,Rare,1.0,0.0
53848,1.0,7,Rare,1.0,0.0
53857,1.0,9,Rare,1.0,0.0
53909,1.0,6,Rare,1.0,0.0
53922,1.0,11,Rare,1.0,0.0
53928,1.0,2,Rare,1.0,0.0
54180,1.0,1,Rare,1.0,0.0
54214,1.0,4,Rare,1.0,0.0
54219,1.0,1,Rare,1.0,0.0
54224,1.0,2,Rare,0.5,-0.5
54226,1.0,1,Rare,1.0,0.0
54248,1.0,3,Rare,1.0,0.0
54249,1.0,3,Rare,1.0,0.0
54261,1.0,1,Rare,1.0,0.0
54262,1.0,3,Rare,1.0,0.0
54263,1.0,3,Rare,1.0,0.0
54265,1.0,1,Rare,1.0,0.0
54267,0.5,8,Rare,0.5,0.0
54343,1.0,3,Rare,1.0,0.0
54349,1.0,1,Rare,1.0,0.0
54370,1.0,2,Rare,1.0,0.0
54376,1.0,1,Rare,1.0,0.0
54386,1.0,3,Rare,1.0,0.0
54388,1.0,2,Rare,1.0,0.0
54411,1.0,6,Rare,1.0,0.0
54417,1.0,13,Commun,1.0,0.0
54418,1.0,5,Commun,1.0,0.0
54426,1.0,1,Rare,1.0,0.0
54437,1.0,3,Rare,1.0,0.0
54463,1.0,1,Rare,1.0,0.0
54612,1.0,1,Rare,1.0,0.0
54699,1.0,1,Rare,1.0,0.0
54700,1.0,7,Rare,1.0,0.0
54703,1.0,5,Rare,1.0,0.0
54704,1.0,3,Rare,1.0,0.0
54714,1.0,4,Rare,1.0,0.0
54718,1.0,1,Rare,1.0,0.0
54724,1.0,1,Rare,1.0,0.0
54736,0.9166666666666666,12,Rare,0.9166666666666666,0.0
54748,0.0,1,Rare,0.0,0.0
54751,1.0,1,Rare,1.0,0.0
54754,1.0,2,Rare,1.0,0.0
54760,1.0,1,Rare,1.0,0.0
54765,1.0,14,Commun,1.0,0.0
54766,1.0,3,Rare,1.0,0.0
54768,1.0,10,Commun,1.0,0.0
54769,1.0,2,Rare,1.0,0.0
54771,1.0,2,Rare,1.0,0.0
54782,1.0,6,Rare,1.0,0.0
54786,1.0,2,Rare,1.0,0.0
54817,1.0,2,Rare,1.0,0.0
54883,1.0,1,Rare,1.0,0.0
54911,1.0,1,Rare,1.0,0.0
54933,1.0,2,Rare,1.0,0.0
54935,1.0,2,Rare,1.0,0.0
55002,1.0,1,Rare,1.0,0.0
55032,1.0,1,Rare,1.0,0.0
55043,1.0,4,Rare,1.0,0.0
55058,1.0,7,Rare,1.0,0.0
55082,1.0,2,Rare,1.0,0.0
55090,0.0,1,Rare,0.0,0.0
55107,1.0,5,Rare,1.0,0.0
55134,1.0,12,Rare,1.0,0.0
55190,1.0,1,Rare,1.0,0.0
55192,1.0,11,Rare,1.0,0.0
55222,0.0,1,Rare,0.0,0.0
55225,1.0,2,Rare,1.0,0.0
55227,1.0,1,Rare,1.0,0.0
55236,1.0,3,Rare,1.0,0.0
55262,1.0,14,Commun,1.0,0.0
55266,1.0,1,Rare,1.0,0.0
55269,0.0,1,Rare,0.0,0.0
55275,1.0,5,Rare,1.0,0.0
55280,1.0,14,Commun,1.0,0.0
55298,1.0,26,Commun,1.0,0.0
55387,1.0,12,Commun,1.0,0.0
55388,1.0,1,Rare,1.0,0.0
55397,0.9583333333333334,24,Commun,0.9583333333333334,0.0
55409,1.0,1,Rare,1.0,0.0
55417,1.0,1,Rare,1.0,0.0
55478,1.0,1,Rare,1.0,0.0
55532,1.0,1,Rare,1.0,0.0
55552,1.0,13,Commun,1.0,0.0
55568,1.0,8,Rare,1.0,0.0
55572,1.0,1,Rare,1.0,0.0
55588,1.0,1,Rare,1.0,0.0
55619,1.0,1,Rare,1.0,0.0
55623,0.6,5,Rare,0.6,0.0
55624,1.0,1,Rare,1.0,0.0
55630,1.0,8,Rare,1.0,0.0
55642,0.5,2,Rare,0.5,0.0
55643,0.0,1,Rare,0.0,0.0
55658,0.6,5,Rare,0.6,0.0
55659,0.25,4,Rare,0.25,0.0
55663,1.0,2,Rare,1.0,0.0
55668,1.0,3,Rare,1.0,0.0
55676,1.0,1,Rare,1.0,0.0
55679,0.4634146341463415,41,Commun,0.4634146341463415,0.0
55688,1.0,1,Rare,1.0,0.0
55689,1.0,2,Rare,1.0,0.0
55825,0.0,1,Rare,0.0,0.0
55855,1.0,2,Rare,1.0,0.0
55870,1.0,2,Rare,1.0,0.0
55884,1.0,5,Rare,1.0,0.0
55897,1.0,2,Rare,1.0,0.0
55900,1.0,7,Rare,1.0,0.0
55911,1.0,3,Rare,1.0,0.0
55918,0.75,8,Rare,0.75,0.0
55923,0.75,4,Commun,1.0,0.25
55925,1.0,1,Rare,1.0,0.0
55937,1.0,4,Rare,1.0,0.0
55963,1.0,2,Rare,1.0,0.0
56042,1.0,2,Rare,1.0,0.0
56045,1.0,2,Rare,1.0,0.0
56046,1.0,2,Rare,1.0,0.0
56047,1.0,3,Rare,1.0,0.0
56051,1.0,1,Rare,1.0,0.0
56052,1.0,3,Rare,1.0,0.0
56057,1.0,2,Rare,1.0,0.0
56070,1.0,13,Rare,1.0,0.0
56076,1.0,5,Rare,1.0,0.0
56084,1.0,1,Rare,1.0,0.0
56087,1.0,5,Rare,1.0,0.0
56093,1.0,3,Rare,1.0,0.0
56108,1.0,2,Rare,1.0,0.0
56116,1.0,1,Rare,1.0,0.0
56123,0.96,25,Commun,1.0,0.040000000000000036
56127,1.0,1,Rare,1.0,0.0
56128,0.0,1,Rare,0.0,0.0
56142,1.0,1,Rare,1.0,0.0
56145,1.0,1,Rare,1.0,0.0
56152,1.0,1,Rare,1.0,0.0
56187,1.0,1,Rare,1.0,0.0
56202,1.0,3,Rare,1.0,0.0
56212,1.0,18,Commun,1.0,0.0
56217,1.0,2,Rare,1.0,0.0
56224,0.9354838709677419,31,Commun,0.9354838709677419,0.0
56228,1.0,1,Rare,1.0,0.0
56247,0.9615384615384616,26,Commun,0.9615384615384616,0.0
56249,1.0,1,Rare,1.0,0.0
56278,1.0,2,Rare,1.0,0.0
56288,1.0,6,Rare,1.0,0.0
56292,1.0,1,Rare,1.0,0.0
56293,1.0,2,Rare,1.0,0.0
56294,1.0,3,Rare,1.0,0.0
56297,1.0,2,Rare,1.0,0.0
56312,1.0,1,Rare,1.0,0.0
56315,1.0,1,Rare,1.0,0.0
56318,1.0,2,Rare,1.0,0.0
56321,1.0,1,Rare,1.0,0.0
56325,1.0,1,Rare,1.0,0.0
56327,1.0,12,Rare,1.0,0.0
56329,1.0,5,Rare,1.0,0.0
56330,1.0,1,Rare,1.0,0.0
56336,1.0,1,Rare,1.0,0.0
56339,1.0,2,Rare,1.0,0.0
56374,1.0,1,Rare,1.0,0.0
56377,1.0,13,Commun,1.0,0.0
56378,1.0,14,Rare,1.0,0.0
56383,1.0,11,Rare,1.0,0.0
56385,1.0,1,Rare,1.0,0.0
56392,1.0,3,Rare,1.0,0.0
56398,1.0,1,Rare,1.0,0.0
56399,0.0,1,Rare,0.0,0.0
56400,1.0,3,Rare,1.0,0.0
56409,1.0,2,Rare,1.0,0.0
56413,1.0,2,Rare,1.0,0.0
56415,1.0,2,Rare,1.0,0.0
56417,1.0,1,Rare,1.0,0.0
56422,0.8,5,Rare,0.8,0.0
56436,1.0,1,Rare,1.0,0.0
56452,1.0,1,Rare,1.0,0.0
56460,1.0,1,Rare,1.0,0.0
56469,1.0,3,Rare,1.0,0.0
56478,1.0,4,Rare,1.0,0.0
56503,1.0,6,Rare,1.0,0.0
56505,1.0,4,Rare,1.0,0.0
56510,1.0,1,Rare,1.0,0.0
56526,1.0,1,Rare,1.0,0.0
56529,1.0,8,Rare,1.0,0.0
56581,1.0,1,Rare,1.0,0.0
56583,1.0,1,Rare,1.0,0.0
56614,1.0,8,Rare,1.0,0.0
56670,1.0,1,Rare,1.0,0.0
56676,1.0,10,Rare,1.0,0.0
56878,0.5,2,Rare,0.5,0.0
56948,1.0,2,Rare,1.0,0.0
56976,0.2,5,Rare,0.2,0.0
57071,1.0,4,Rare,1.0,0.0
57072,1.0,11,Rare,1.0,0.0
57133,1.0,1,Rare,1.0,0.0
57274,1.0,1,Rare,1.0,0.0
57286,0.0,1,Rare,0.0,0.0
57289,1.0,1,Rare,1.0,0.0
57294,1.0,7,Rare,1.0,0.0
57366,0.6666666666666666,3,Rare,0.3333333333333333,-0.3333333333333333
57427,1.0,2,Rare,1.0,0.0
57512,1.0,1,Rare,1.0,0.0
